 

stn;time;tre200s0;qtre200s0
LUZ;202309301530;20.8;4
LUZ;202309301540;20.5;4
LUZ;202309301550;20.2;4
LUZ;202309301600;20.6;4
LUZ;202309301610;20.5;4
LUZ;202309301620;20.3;4
LUZ;202309301630;20.1;4
LUZ;202309301640;19.7;4
LUZ;202309301650;19.6;4
LUZ;202309301700;19.8;4
LUZ;202309301710;19.9;4
LUZ;202309301720;19.9;4
LUZ;202309301730;19.6;4
LUZ;202309301740;19.6;4
LUZ;202309301750;19.4;4
LUZ;202309301800;19.5;4
LUZ;202309301810;19.2;4
LUZ;202309301820;19.4;4
LUZ;202309301830;18.8;4
LUZ;202309301840;19.1;4
LUZ;202309301850;18.9;4
LUZ;202309301900;19.0;4
LUZ;202309301910;18.5;4
LUZ;202309301920;18.4;4
LUZ;202309301930;18.2;4
LUZ;202309301940;18.0;4
LUZ;202309301950;17.5;4
LUZ;202309302000;17.3;4
LUZ;202309302010;17.2;4
LUZ;202309302020;17.3;4
LUZ;202309302030;17.2;4
LUZ;202309302040;16.8;4
LUZ;202309302050;17.1;4
LUZ;202309302100;16.0;4
LUZ;202309302110;16.6;4
LUZ;202309302120;16.5;4
LUZ;202309302130;16.6;4
LUZ;202309302140;16.1;4
LUZ;202309302150;16.6;4
LUZ;202309302200;15.8;4
LUZ;202309302210;15.7;4
LUZ;202309302220;15.6;4
LUZ;202309302230;15.8;4
LUZ;202309302240;15.2;4
LUZ;202309302250;15.3;4
LUZ;202309302300;14.8;4
LUZ;202309302310;15.1;4
LUZ;202309302320;15.2;4
LUZ;202309302330;14.8;4
LUZ;202309302340;14.8;4
LUZ;202309302350;14.6;4
LUZ;202310010000;15.4;4
LUZ;202310010010;14.4;4
LUZ;202310010020;13.7;4
LUZ;202310010030;13.7;4
LUZ;202310010040;13.9;4
LUZ;202310010050;13.8;4
LUZ;202310010100;13.7;4
LUZ;202310010110;13.6;4
LUZ;202310010120;13.6;4
LUZ;202310010130;13.4;4
LUZ;202310010140;13.1;4
LUZ;202310010150;12.9;4
LUZ;202310010200;13.1;4
LUZ;202310010210;12.8;4
LUZ;202310010220;13.1;4
LUZ;202310010230;13.2;4
LUZ;202310010240;12.7;4
LUZ;202310010250;12.6;4
LUZ;202310010300;12.8;4
LUZ;202310010310;12.8;4
LUZ;202310010320;12.9;4
LUZ;202310010330;12.8;4
LUZ;202310010340;12.6;4
LUZ;202310010350;12.7;4
LUZ;202310010400;12.3;4
LUZ;202310010410;12.4;4
LUZ;202310010420;12.4;4
LUZ;202310010430;12.2;4
LUZ;202310010440;12.3;4
LUZ;202310010450;12.1;4
LUZ;202310010500;12.3;4
LUZ;202310010510;11.9;4
LUZ;202310010520;12.2;4
LUZ;202310010530;12.2;4
LUZ;202310010540;12.3;4
LUZ;202310010550;12.3;4
LUZ;202310010600;12.2;4
LUZ;202310010610;12.1;4
LUZ;202310010620;12.3;4
LUZ;202310010630;12.3;4
LUZ;202310010640;12.7;4
LUZ;202310010650;13.1;4
LUZ;202310010700;13.4;4
LUZ;202310010710;13.7;4
LUZ;202310010720;14.1;4
LUZ;202310010730;14.3;4
LUZ;202310010740;14.6;4
LUZ;202310010750;15.0;4
LUZ;202310010800;15.3;4
LUZ;202310010810;15.3;4
LUZ;202310010820;15.5;4
LUZ;202310010830;15.9;4
LUZ;202310010840;16.2;4
LUZ;202310010850;16.7;4
LUZ;202310010900;16.5;4
LUZ;202310010910;16.8;4
LUZ;202310010920;17.6;4
LUZ;202310010930;17.9;4
LUZ;202310010940;18.3;4
LUZ;202310010950;17.7;4
LUZ;202310011000;18.4;4
LUZ;202310011010;18.5;4
LUZ;202310011020;19.2;4
LUZ;202310011030;19.2;4
LUZ;202310011040;20.1;4
LUZ;202310011050;19.6;4
LUZ;202310011100;19.9;4
LUZ;202310011110;19.4;4
LUZ;202310011120;20.0;4
LUZ;202310011130;20.1;4
LUZ;202310011140;20.3;4
LUZ;202310011150;20.8;4
LUZ;202310011200;20.7;4
LUZ;202310011210;21.0;4
LUZ;202310011220;20.6;4
LUZ;202310011230;21.3;4
LUZ;202310011240;21.4;4
LUZ;202310011250;21.6;4
LUZ;202310011300;21.4;4
LUZ;202310011310;21.8;4
LUZ;202310011320;21.7;4
LUZ;202310011330;21.6;4
LUZ;202310011340;21.7;4
LUZ;202310011350;21.4;4
LUZ;202310011400;21.6;4
LUZ;202310011410;21.6;4
LUZ;202310011420;21.7;4
LUZ;202310011430;21.8;4
LUZ;202310011440;22.0;4
LUZ;202310011450;22.0;4
LUZ;202310011500;21.6;4
LUZ;202310011510;21.7;4
LUZ;202310011520;21.1;4
LUZ;202310011530;20.3;4
LUZ;202310011540;20.2;4
LUZ;202310011550;20.1;4
LUZ;202310011600;20.2;4
LUZ;202310011610;19.8;4
LUZ;202310011620;19.9;4
LUZ;202310011630;19.8;4
LUZ;202310011640;19.2;4
LUZ;202310011650;19.7;4
LUZ;202310011700;18.9;4
LUZ;202310011710;18.1;4
LUZ;202310011720;17.2;4
LUZ;202310011730;18.2;4
LUZ;202310011740;16.9;4
LUZ;202310011750;16.6;4
LUZ;202310011800;16.4;4
LUZ;202310011810;16.0;4
LUZ;202310011820;16.0;4
LUZ;202310011830;16.1;4
LUZ;202310011840;15.6;4
LUZ;202310011850;16.3;4
LUZ;202310011900;15.3;4
LUZ;202310011910;15.6;4
LUZ;202310011920;15.1;4
LUZ;202310011930;14.9;4
LUZ;202310011940;14.7;4
LUZ;202310011950;14.9;4
LUZ;202310012000;14.8;4
LUZ;202310012010;14.3;4
LUZ;202310012020;14.2;4
LUZ;202310012030;14.1;4
LUZ;202310012040;14.5;4
LUZ;202310012050;13.9;4
LUZ;202310012100;13.9;4
LUZ;202310012110;13.7;4
LUZ;202310012120;13.5;4
LUZ;202310012130;13.1;4
LUZ;202310012140;13.2;4
LUZ;202310012150;12.9;4
LUZ;202310012200;13.3;4
LUZ;202310012210;13.1;4
LUZ;202310012220;12.7;4
LUZ;202310012230;12.7;4
LUZ;202310012240;12.7;4
LUZ;202310012250;12.5;4
LUZ;202310012300;12.7;4
LUZ;202310012310;12.5;4
LUZ;202310012320;12.6;4
LUZ;202310012330;12.5;4
LUZ;202310012340;12.3;4
LUZ;202310012350;12.3;4
LUZ;202310020000;12.0;4
LUZ;202310020010;12.5;4
LUZ;202310020020;12.1;4
LUZ;202310020030;12.0;4
LUZ;202310020040;12.1;4
LUZ;202310020050;11.6;4
LUZ;202310020100;11.9;4
LUZ;202310020110;11.9;4
LUZ;202310020120;11.8;4
LUZ;202310020130;11.8;4
LUZ;202310020140;11.4;4
LUZ;202310020150;11.4;4
LUZ;202310020200;11.4;4
LUZ;202310020210;11.4;4
LUZ;202310020220;11.6;4
LUZ;202310020230;11.5;4
LUZ;202310020240;11.5;4
LUZ;202310020250;11.1;4
LUZ;202310020300;11.4;4
LUZ;202310020310;11.5;4
LUZ;202310020320;11.2;4
LUZ;202310020330;11.4;4
LUZ;202310020340;11.5;4
LUZ;202310020350;11.0;4
LUZ;202310020400;11.1;4
LUZ;202310020410;10.2;4
LUZ;202310020420;10.8;4
LUZ;202310020430;10.9;4
LUZ;202310020440;10.9;4
LUZ;202310020450;10.7;4
LUZ;202310020500;10.9;4
LUZ;202310020510;10.8;4
LUZ;202310020520;10.9;4
LUZ;202310020530;10.9;4
LUZ;202310020540;10.8;4
LUZ;202310020550;10.6;4
LUZ;202310020600;10.5;4
LUZ;202310020610;10.9;4
LUZ;202310020620;10.7;4
LUZ;202310020630;11.2;4
LUZ;202310020640;11.7;4
LUZ;202310020650;12.2;4
LUZ;202310020700;12.7;4
LUZ;202310020710;13.3;4
LUZ;202310020720;13.6;4
LUZ;202310020730;14.2;4
LUZ;202310020740;14.8;4
LUZ;202310020750;15.2;4
LUZ;202310020800;15.8;4
LUZ;202310020810;16.5;4
LUZ;202310020820;16.5;4
LUZ;202310020830;17.0;4
LUZ;202310020840;17.2;4
LUZ;202310020850;17.4;4
LUZ;202310020900;17.9;4
LUZ;202310020910;18.3;4
LUZ;202310020920;18.5;4
LUZ;202310020930;18.4;4
LUZ;202310020940;19.0;4
LUZ;202310020950;19.9;4
LUZ;202310021000;19.9;4
LUZ;202310021010;20.4;4
LUZ;202310021020;20.6;4
LUZ;202310021030;20.9;4
LUZ;202310021040;20.7;4
LUZ;202310021050;21.3;4
LUZ;202310021100;21.7;4
LUZ;202310021110;21.9;4
LUZ;202310021120;22.4;4
LUZ;202310021130;22.1;4
LUZ;202310021140;22.2;4
LUZ;202310021150;22.5;4
LUZ;202310021200;22.4;4
LUZ;202310021210;22.8;4
LUZ;202310021220;23.1;4
LUZ;202310021230;23.6;4
LUZ;202310021240;23.2;4
LUZ;202310021250;23.6;4
LUZ;202310021300;23.8;4
LUZ;202310021310;23.7;4
LUZ;202310021320;23.7;4
LUZ;202310021330;23.7;4
LUZ;202310021340;23.6;4
LUZ;202310021350;23.7;4
LUZ;202310021400;24.0;4
LUZ;202310021410;23.9;4
LUZ;202310021420;24.2;4
LUZ;202310021430;24.2;4
LUZ;202310021440;24.0;4
LUZ;202310021450;23.9;4
LUZ;202310021500;23.7;4
LUZ;202310021510;22.8;4
LUZ;202310021520;22.4;4
LUZ;202310021530;21.8;4
LUZ;202310021540;21.3;4
LUZ;202310021550;21.0;4
LUZ;202310021600;20.4;4
LUZ;202310021610;20.7;4
LUZ;202310021620;20.3;4
LUZ;202310021630;20.3;4
LUZ;202310021640;20.8;4
LUZ;202310021650;19.0;4
LUZ;202310021700;18.4;4
LUZ;202310021710;17.3;4
LUZ;202310021720;18.3;4
LUZ;202310021730;17.3;4
LUZ;202310021740;17.4;4
LUZ;202310021750;16.4;4
LUZ;202310021800;17.0;4
LUZ;202310021810;16.9;4
LUZ;202310021820;16.4;4
LUZ;202310021830;16.7;4
LUZ;202310021840;16.3;4
LUZ;202310021850;16.1;4
LUZ;202310021900;15.9;4
LUZ;202310021910;15.8;4
LUZ;202310021920;15.8;4
LUZ;202310021930;15.9;4
LUZ;202310021940;15.7;4
LUZ;202310021950;15.3;4
LUZ;202310022000;15.4;4
LUZ;202310022010;15.4;4
LUZ;202310022020;15.1;4
LUZ;202310022030;15.2;4
LUZ;202310022040;14.7;4
LUZ;202310022050;14.8;4
LUZ;202310022100;14.8;4
LUZ;202310022110;14.6;4
LUZ;202310022120;14.4;4
LUZ;202310022130;14.4;4
LUZ;202310022140;14.3;4
LUZ;202310022150;14.4;4
LUZ;202310022200;14.5;4
LUZ;202310022210;14.7;4
LUZ;202310022220;14.4;4
LUZ;202310022230;14.4;4
LUZ;202310022240;13.9;4
LUZ;202310022250;14.1;4
LUZ;202310022300;14.0;4
LUZ;202310022310;13.9;4
LUZ;202310022320;13.6;4
LUZ;202310022330;13.4;4
LUZ;202310022340;13.7;4
LUZ;202310022350;13.5;4
LUZ;202310030000;13.6;4
LUZ;202310030010;13.1;4
LUZ;202310030020;13.2;4
LUZ;202310030030;13.1;4
LUZ;202310030040;13.1;4
LUZ;202310030050;13.0;4
LUZ;202310030100;13.1;4
LUZ;202310030110;13.0;4
LUZ;202310030120;13.1;4
LUZ;202310030130;13.1;4
LUZ;202310030140;12.5;4
LUZ;202310030150;12.6;4
LUZ;202310030200;12.9;4
LUZ;202310030210;12.8;4
LUZ;202310030220;12.6;4
LUZ;202310030230;12.5;4
LUZ;202310030240;12.6;4
LUZ;202310030250;12.8;4
LUZ;202310030300;12.5;4
LUZ;202310030310;12.4;4
LUZ;202310030320;12.5;4
LUZ;202310030330;12.4;4
LUZ;202310030340;12.2;4
LUZ;202310030350;11.9;4
LUZ;202310030400;12.3;4
LUZ;202310030410;12.1;4
LUZ;202310030420;12.3;4
LUZ;202310030430;11.4;4
LUZ;202310030440;12.1;4
LUZ;202310030450;12.3;4
LUZ;202310030500;12.0;4
LUZ;202310030510;12.1;4
LUZ;202310030520;12.4;4
LUZ;202310030530;12.4;4
LUZ;202310030540;12.4;4
LUZ;202310030550;11.9;4
LUZ;202310030600;11.4;4
LUZ;202310030610;12.6;4
LUZ;202310030620;11.8;4
LUZ;202310030630;12.9;4
LUZ;202310030640;13.5;4
LUZ;202310030650;14.3;4
LUZ;202310030700;14.7;4
LUZ;202310030710;15.0;4
LUZ;202310030720;15.6;4
LUZ;202310030730;16.0;4
LUZ;202310030740;16.1;4
LUZ;202310030750;16.5;4
LUZ;202310030800;17.0;4
LUZ;202310030810;17.0;4
LUZ;202310030820;17.0;4
LUZ;202310030830;16.9;4
LUZ;202310030840;17.1;4
LUZ;202310030850;17.4;4
LUZ;202310030900;17.8;4
LUZ;202310030910;18.1;4
LUZ;202310030920;18.7;4
LUZ;202310030930;19.7;4
LUZ;202310030940;20.5;4
LUZ;202310030950;20.6;4
LUZ;202310031000;20.9;4
LUZ;202310031010;21.6;4
LUZ;202310031020;21.6;4
LUZ;202310031030;21.8;4
LUZ;202310031040;21.8;4
LUZ;202310031050;21.9;4
LUZ;202310031100;22.0;4
LUZ;202310031110;22.4;4
LUZ;202310031120;22.6;4
LUZ;202310031130;23.1;4
LUZ;202310031140;23.2;4
LUZ;202310031150;22.8;4
LUZ;202310031200;23.2;4
LUZ;202310031210;24.6;4
LUZ;202310031220;23.9;4
LUZ;202310031230;24.7;4
LUZ;202310031240;24.3;4
LUZ;202310031250;24.3;4
LUZ;202310031300;24.5;4
LUZ;202310031310;24.9;4
LUZ;202310031320;25.0;4
LUZ;202310031330;26.3;4
LUZ;202310031340;26.5;4
LUZ;202310031350;27.0;4
LUZ;202310031400;26.7;4
LUZ;202310031410;26.4;4
LUZ;202310031420;26.7;4
LUZ;202310031430;25.8;4
LUZ;202310031440;25.4;4
LUZ;202310031450;24.7;4
LUZ;202310031500;24.3;4
LUZ;202310031510;23.9;4
LUZ;202310031520;23.2;4
LUZ;202310031530;23.0;4
LUZ;202310031540;23.4;4
LUZ;202310031550;22.9;4
LUZ;202310031600;22.6;4
LUZ;202310031610;22.1;4
LUZ;202310031620;22.5;4
LUZ;202310031630;22.3;4
LUZ;202310031640;21.9;4
LUZ;202310031650;21.3;4
LUZ;202310031700;21.7;4
LUZ;202310031710;21.8;4
LUZ;202310031720;22.0;4
LUZ;202310031730;21.2;4
LUZ;202310031740;21.7;4
LUZ;202310031750;21.5;4
LUZ;202310031800;19.9;4
LUZ;202310031810;19.6;4
LUZ;202310031820;19.4;4
LUZ;202310031830;18.9;4
LUZ;202310031840;18.7;4
LUZ;202310031850;18.5;4
LUZ;202310031900;18.2;4
LUZ;202310031910;18.1;4
LUZ;202310031920;17.9;4
LUZ;202310031930;16.4;4
LUZ;202310031940;16.3;4
LUZ;202310031950;16.3;4
LUZ;202310032000;16.4;4
LUZ;202310032010;16.0;4
LUZ;202310032020;15.4;4
LUZ;202310032030;15.4;4
LUZ;202310032040;15.2;4
LUZ;202310032050;15.3;4
LUZ;202310032100;15.5;4
LUZ;202310032110;15.5;4
LUZ;202310032120;15.4;4
LUZ;202310032130;15.5;4
LUZ;202310032140;15.5;4
LUZ;202310032150;15.4;4
LUZ;202310032200;15.2;4
LUZ;202310032210;15.1;4
LUZ;202310032220;15.1;4
LUZ;202310032230;14.9;4
LUZ;202310032240;14.9;4
LUZ;202310032250;14.7;4
LUZ;202310032300;14.4;4
LUZ;202310032310;14.6;4
LUZ;202310032320;14.4;4
LUZ;202310032330;14.4;4
LUZ;202310032340;14.6;4
LUZ;202310032350;14.5;4
LUZ;202310040000;14.6;4
LUZ;202310040010;14.3;4
LUZ;202310040020;14.3;4
LUZ;202310040030;14.3;4
LUZ;202310040040;14.0;4
LUZ;202310040050;14.6;4
LUZ;202310040100;14.3;4
LUZ;202310040110;14.4;4
LUZ;202310040120;14.4;4
LUZ;202310040130;14.4;4
LUZ;202310040140;14.3;4
LUZ;202310040150;14.0;4
LUZ;202310040200;14.2;4
LUZ;202310040210;14.2;4
LUZ;202310040220;14.1;4
LUZ;202310040230;14.1;4
LUZ;202310040240;14.0;4
LUZ;202310040250;13.8;4
LUZ;202310040300;13.6;4
LUZ;202310040310;14.0;4
LUZ;202310040320;14.4;4
LUZ;202310040330;14.0;4
LUZ;202310040340;14.1;4
LUZ;202310040350;14.1;4
LUZ;202310040400;14.3;4
LUZ;202310040410;14.3;4
LUZ;202310040420;14.0;4
LUZ;202310040430;14.0;4
LUZ;202310040440;14.0;4
LUZ;202310040450;14.0;4
LUZ;202310040500;14.2;4
LUZ;202310040510;14.0;4
LUZ;202310040520;13.7;4
LUZ;202310040530;13.7;4
LUZ;202310040540;13.7;4
LUZ;202310040550;13.9;4
LUZ;202310040600;14.0;4
LUZ;202310040610;14.0;4
LUZ;202310040620;14.0;4
LUZ;202310040630;14.1;4
LUZ;202310040640;13.9;4
LUZ;202310040650;14.1;4
LUZ;202310040700;14.4;4
LUZ;202310040710;14.3;4
LUZ;202310040720;14.0;4
LUZ;202310040730;14.5;4
LUZ;202310040740;14.9;4
LUZ;202310040750;14.8;4
LUZ;202310040800;15.2;4
LUZ;202310040810;15.4;4
LUZ;202310040820;15.4;4
LUZ;202310040830;15.7;4
LUZ;202310040840;15.8;4
LUZ;202310040850;16.3;4
LUZ;202310040900;16.2;4
LUZ;202310040910;17.0;4
LUZ;202310040920;16.6;4
LUZ;202310040930;17.4;4
LUZ;202310040940;17.3;4
LUZ;202310040950;17.6;4
LUZ;202310041000;16.8;4
LUZ;202310041010;16.6;4
LUZ;202310041020;17.3;4
LUZ;202310041030;17.3;4
LUZ;202310041040;17.7;4
LUZ;202310041050;17.9;4
LUZ;202310041100;18.7;4
LUZ;202310041110;18.2;4
LUZ;202310041120;17.8;4
LUZ;202310041130;18.0;4
LUZ;202310041140;18.2;4
LUZ;202310041150;17.9;4
LUZ;202310041200;17.9;4
LUZ;202310041210;18.5;4
LUZ;202310041220;18.9;4
LUZ;202310041230;18.6;4
LUZ;202310041240;18.2;4
LUZ;202310041250;19.7;4
LUZ;202310041300;18.1;4
LUZ;202310041310;18.1;4
LUZ;202310041320;18.4;4
LUZ;202310041330;18.8;4
LUZ;202310041340;18.7;4
LUZ;202310041350;18.4;4
LUZ;202310041400;18.5;4
LUZ;202310041410;18.7;4
LUZ;202310041420;18.3;4
LUZ;202310041430;18.7;4
LUZ;202310041440;18.6;4
LUZ;202310041450;18.8;4
LUZ;202310041500;18.3;4
LUZ;202310041510;17.8;4
LUZ;202310041520;17.8;4
LUZ;202310041530;17.5;4
LUZ;202310041540;17.7;4
LUZ;202310041550;17.9;4
LUZ;202310041600;17.5;4
LUZ;202310041610;17.2;4
LUZ;202310041620;17.1;4
LUZ;202310041630;16.3;4
LUZ;202310041640;16.3;4
LUZ;202310041650;16.2;4
LUZ;202310041700;15.3;4
LUZ;202310041710;15.1;4
LUZ;202310041720;15.6;4
LUZ;202310041730;16.2;4
LUZ;202310041740;15.9;4
LUZ;202310041750;16.2;4
LUZ;202310041800;15.6;4
LUZ;202310041810;16.0;4
LUZ;202310041820;15.9;4
LUZ;202310041830;15.5;4
LUZ;202310041840;15.3;4
LUZ;202310041850;15.3;4
LUZ;202310041900;15.2;4
LUZ;202310041910;14.8;4
LUZ;202310041920;14.8;4
LUZ;202310041930;14.4;4
LUZ;202310041940;14.5;4
LUZ;202310041950;13.9;4
LUZ;202310042000;13.7;4
LUZ;202310042010;14.1;4
LUZ;202310042020;13.6;4
LUZ;202310042030;13.0;4
LUZ;202310042040;12.7;4
LUZ;202310042050;13.4;4
LUZ;202310042100;12.5;4
LUZ;202310042110;12.4;4
LUZ;202310042120;12.0;4
LUZ;202310042130;12.3;4
LUZ;202310042140;12.0;4
LUZ;202310042150;11.7;4
LUZ;202310042200;11.7;4
LUZ;202310042210;11.1;4
LUZ;202310042220;11.5;4
LUZ;202310042230;10.8;4
LUZ;202310042240;11.0;4
LUZ;202310042250;11.2;4
LUZ;202310042300;11.3;4
LUZ;202310042310;10.9;4
LUZ;202310042320;10.9;4
LUZ;202310042330;10.7;4
LUZ;202310042340;10.8;4
LUZ;202310042350;10.7;4
LUZ;202310050000;10.7;4
LUZ;202310050010;10.4;4
LUZ;202310050020;10.4;4
LUZ;202310050030;10.5;4
LUZ;202310050040;10.7;4
LUZ;202310050050;10.9;4
LUZ;202310050100;10.7;4
LUZ;202310050110;10.8;4
LUZ;202310050120;10.5;4
LUZ;202310050130;10.5;4
LUZ;202310050140;10.5;4
LUZ;202310050150;10.4;4
LUZ;202310050200;10.1;4
LUZ;202310050210;9.5;4
LUZ;202310050220;9.9;4
LUZ;202310050230;9.8;4
LUZ;202310050240;9.8;4
LUZ;202310050250;9.9;4
LUZ;202310050300;10.0;4
LUZ;202310050310;10.0;4
LUZ;202310050320;9.9;4
LUZ;202310050330;9.8;4
LUZ;202310050340;10.1;4
LUZ;202310050350;9.9;4
LUZ;202310050400;9.8;4
LUZ;202310050410;9.8;4
LUZ;202310050420;9.8;4
LUZ;202310050430;9.7;4
LUZ;202310050440;9.6;4
LUZ;202310050450;9.9;4
LUZ;202310050500;10.0;4
LUZ;202310050510;9.8;4
LUZ;202310050520;9.8;4
LUZ;202310050530;10.0;4
LUZ;202310050540;9.8;4
LUZ;202310050550;9.5;4
LUZ;202310050600;9.8;4
LUZ;202310050610;9.9;4
LUZ;202310050620;10.2;4
LUZ;202310050630;10.4;4
LUZ;202310050640;10.6;4
LUZ;202310050650;10.9;4
LUZ;202310050700;11.4;4
LUZ;202310050710;12.0;4
LUZ;202310050720;12.3;4
LUZ;202310050730;12.5;4
LUZ;202310050740;12.4;4
LUZ;202310050750;12.8;4
LUZ;202310050800;13.0;4
LUZ;202310050810;13.5;4
LUZ;202310050820;13.5;4
LUZ;202310050830;13.9;4
LUZ;202310050840;13.9;4
LUZ;202310050850;14.2;4
LUZ;202310050900;14.4;4
LUZ;202310050910;15.0;4
LUZ;202310050920;15.4;4
LUZ;202310050930;16.1;4
LUZ;202310050940;15.6;4
LUZ;202310050950;16.1;4
LUZ;202310051000;16.6;4
LUZ;202310051010;16.3;4
LUZ;202310051020;16.7;4
LUZ;202310051030;17.3;4
LUZ;202310051040;17.3;4
LUZ;202310051050;17.8;4
LUZ;202310051100;18.0;4
LUZ;202310051110;18.6;4
LUZ;202310051120;18.6;4
LUZ;202310051130;18.4;4
LUZ;202310051140;18.2;4
LUZ;202310051150;18.7;4
LUZ;202310051200;18.6;4
LUZ;202310051210;18.5;4
LUZ;202310051220;18.0;4
LUZ;202310051230;18.2;4
LUZ;202310051240;19.0;4
LUZ;202310051250;18.9;4
LUZ;202310051300;18.8;4
LUZ;202310051310;18.8;4
LUZ;202310051320;19.9;4
LUZ;202310051330;19.2;4
LUZ;202310051340;18.8;4
LUZ;202310051350;19.4;4
LUZ;202310051400;19.8;4
LUZ;202310051410;19.1;4
LUZ;202310051420;18.7;4
LUZ;202310051430;18.4;4
LUZ;202310051440;18.6;4
LUZ;202310051450;18.8;4
LUZ;202310051500;18.9;4
LUZ;202310051510;18.8;4
LUZ;202310051520;18.3;4
LUZ;202310051530;18.3;4
LUZ;202310051540;18.2;4
LUZ;202310051550;18.0;4
LUZ;202310051600;17.8;4
LUZ;202310051610;17.6;4
LUZ;202310051620;17.6;4
LUZ;202310051630;17.1;4
LUZ;202310051640;17.6;4
LUZ;202310051650;17.1;4
LUZ;202310051700;15.7;4
LUZ;202310051710;15.9;4
LUZ;202310051720;15.3;4
LUZ;202310051730;15.5;4
LUZ;202310051740;15.7;4
LUZ;202310051750;15.8;4
LUZ;202310051800;15.0;4
LUZ;202310051810;15.5;4
LUZ;202310051820;15.3;4
LUZ;202310051830;15.4;4
LUZ;202310051840;15.3;4
LUZ;202310051850;15.1;4
LUZ;202310051900;14.6;4
LUZ;202310051910;14.0;4
LUZ;202310051920;14.0;4
LUZ;202310051930;14.3;4
LUZ;202310051940;13.4;4
LUZ;202310051950;13.8;4
LUZ;202310052000;13.3;4
LUZ;202310052010;12.9;4
LUZ;202310052020;13.0;4
LUZ;202310052030;12.7;4
LUZ;202310052040;12.0;4
LUZ;202310052050;11.8;4
LUZ;202310052100;12.3;4
LUZ;202310052110;12.2;4
LUZ;202310052120;12.9;4
LUZ;202310052130;11.4;4
LUZ;202310052140;11.5;4
LUZ;202310052150;11.8;4
LUZ;202310052200;11.7;4
LUZ;202310052210;11.6;4
LUZ;202310052220;11.4;4
LUZ;202310052230;11.4;4
LUZ;202310052240;11.4;4
LUZ;202310052250;10.9;4
LUZ;202310052300;11.2;4
LUZ;202310052310;11.2;4
LUZ;202310052320;11.1;4
LUZ;202310052330;11.2;4
LUZ;202310052340;11.0;4
LUZ;202310052350;10.8;4
LUZ;202310060000;10.9;4
LUZ;202310060010;10.9;4
LUZ;202310060020;10.8;4
LUZ;202310060030;10.7;4
LUZ;202310060040;10.7;4
LUZ;202310060050;10.7;4
LUZ;202310060100;10.5;4
LUZ;202310060110;10.0;4
LUZ;202310060120;10.0;4
LUZ;202310060130;10.0;4
LUZ;202310060140;10.2;4
LUZ;202310060150;10.2;4
LUZ;202310060200;10.3;4
LUZ;202310060210;10.2;4
LUZ;202310060220;10.0;4
LUZ;202310060230;9.9;4
LUZ;202310060240;9.8;4
LUZ;202310060250;9.5;4
LUZ;202310060300;9.8;4
LUZ;202310060310;9.6;4
LUZ;202310060320;9.6;4
LUZ;202310060330;9.8;4
LUZ;202310060340;9.1;4
LUZ;202310060350;9.5;4
LUZ;202310060400;9.6;4
LUZ;202310060410;9.7;4
LUZ;202310060420;9.5;4
LUZ;202310060430;9.5;4
LUZ;202310060440;9.5;4
LUZ;202310060450;9.3;4
LUZ;202310060500;9.4;4
LUZ;202310060510;9.4;4
LUZ;202310060520;9.4;4
LUZ;202310060530;9.3;4
LUZ;202310060540;9.4;4
LUZ;202310060550;9.4;4
LUZ;202310060600;9.4;4
LUZ;202310060610;9.4;4
LUZ;202310060620;9.5;4
LUZ;202310060630;9.8;4
LUZ;202310060640;10.3;4
LUZ;202310060650;10.6;4
LUZ;202310060700;10.7;4
LUZ;202310060710;11.1;4
LUZ;202310060720;11.1;4
LUZ;202310060730;11.3;4
LUZ;202310060740;11.7;4
LUZ;202310060750;11.5;4
LUZ;202310060800;11.8;4
LUZ;202310060810;12.1;4
LUZ;202310060820;12.7;4
LUZ;202310060830;13.5;4
LUZ;202310060840;13.5;4
LUZ;202310060850;13.9;4
LUZ;202310060900;13.7;4
LUZ;202310060910;14.2;4
LUZ;202310060920;14.8;4
LUZ;202310060930;15.5;4
LUZ;202310060940;15.4;4
LUZ;202310060950;16.1;4
LUZ;202310061000;16.2;4
LUZ;202310061010;16.5;4
LUZ;202310061020;17.0;4
LUZ;202310061030;17.2;4
LUZ;202310061040;17.6;4
LUZ;202310061050;17.9;4
LUZ;202310061100;17.8;4
LUZ;202310061110;18.7;4
LUZ;202310061120;18.2;4
LUZ;202310061130;19.0;4
LUZ;202310061140;18.8;4
LUZ;202310061150;19.6;4
LUZ;202310061200;19.9;4
LUZ;202310061210;19.4;4
LUZ;202310061220;19.5;4
LUZ;202310061230;19.7;4
LUZ;202310061240;19.9;4
LUZ;202310061250;20.0;4
LUZ;202310061300;19.9;4
LUZ;202310061310;20.1;4
LUZ;202310061320;20.1;4
LUZ;202310061330;20.5;4
LUZ;202310061340;20.3;4
LUZ;202310061350;20.1;4
LUZ;202310061400;20.6;4
LUZ;202310061410;20.3;4
LUZ;202310061420;20.5;4
LUZ;202310061430;20.3;4
LUZ;202310061440;20.1;4
LUZ;202310061450;20.1;4
LUZ;202310061500;19.5;4
LUZ;202310061510;19.3;4
LUZ;202310061520;19.7;4
LUZ;202310061530;19.3;4
LUZ;202310061540;18.6;4
LUZ;202310061550;18.6;4
LUZ;202310061600;18.1;4
LUZ;202310061610;17.8;4
LUZ;202310061620;17.4;4
LUZ;202310061630;17.5;4
LUZ;202310061640;17.0;4
LUZ;202310061650;16.6;4
